asin,thumbnail,title,avg_rating,brand,category,num_reviews,price,unities,price_score,leak_score,absorb_score,comfort_score,material_score,package_score,size_score,unity_price,price_rank,leak_rank,absorb_rank,comfort_rank,material_rank,package_rank,size_rank
https://www.amazon.fr/dp/B07BFMNKBJ,https://m.media-amazon.com/images/I/71MyAkpL3PL._AC_UL320_.jpg,"Nett Original Tampon sans Applicateur, Super Plus, Boite de 24 Tampons",4.7,Nett,Tampons,223.0,2.66,32.0,4.0350863831452495,11.78445436091401,11.9827673346501,5.9157449467552,35.43356740174836,7.969361582927561,1.07718230155754,0.083125,264.0,146.0,119.0,485.5,388.0,387.5,250.0
https://www.amazon.fr/dp/B07YQG6J8C,https://m.media-amazon.com/images/I/71z+FTDoelL._AC_UL320_.jpg,"Nett® ProComfort® Normal, Tampon Sans Applicateur, pour Flux Normal, Boite 24 Tampons",4.6,Nett,Tampons,303.0,3.79,24.0,7.63909515039465,9.311705396320349,2.6923658033169198,11.22080590290328,39.7296244832387,7.969361582927561,0.0,0.15791666666666668,175.0,224.0,418.5,200.0,176.0,387.5,430.0
https://www.amazon.fr/dp/B07DX91LR6,https://m.media-amazon.com/images/I/81aKn18BqsL._AC_UL320_.jpg,"Tampax Compak Pearl, Super, 18 Tampons Avec Applicateur, Flux Moyens à Abondants, Triple Confort avec Applicateur doux, MotionFit, Voile Douceur, Certifié Oeko-Tex",4.7,Always,Tampons,859.0,3.1,18.0,45.243967603682464,9.90974361934205,16.33366485689147,12.969262423631811,35.43356740174836,12.58333787497978,0.86271831854176,0.17222222222222222,16.0,202.0,85.0,158.0,388.0,184.0,267.0
https://www.amazon.fr/dp/B082VVC4ZB,https://m.media-amazon.com/images/I/71IHCEr+KrS._AC_UL320_.jpg,"Nett Original Tampon sans Applicateur, Super, Boite de 32 Tampons",4.7,Nett,Tampons,144.0,2.81,32.0,8.775417944549831,7.0897305368159,2.6923658033169198,5.9157449467552,35.43356740174836,7.969361582927561,0.0,0.0878125,161.0,418.5,418.5,485.5,388.0,387.5,430.0
https://www.amazon.fr/dp/B0BQJQW12P,https://m.media-amazon.com/images/I/61omM04gC2L._AC_UL320_.jpg,"Tampax Cotton Protection, Super Plus, 18 Tampons avec applicateur Sans Plastique, Flux Abondants, Coeur de tampon en Coton Biologique, Sans Parfum ni Colorant",4.7,Always,Tampons,30.0,4.5,18.0,25.43569092595497,3.39050538914393,66.135889133842,17.27125044190035,35.43356740174836,17.04811581074425,1.6975396244162702,0.25,46.0,580.5,11.0,108.0,388.0,136.0,207.5
https://www.amazon.fr/dp/B082VVCPYP,https://m.media-amazon.com/images/I/71r9yRwFc1L._AC_UL320_.jpg,"Nett Coton Bio Tampon Sans Applicateur, Normal, Boite de 16 Tampons",4.7,Nett,Tampons,171.0,3.75,16.0,12.72645909146845,7.0897305368159,2.6923658033169198,9.28261796269533,40.20495228663451,20.082565780200472,0.0,0.234375,109.0,418.5,418.5,268.0,165.0,112.0,430.0
https://www.amazon.fr/dp/B0BQJQGK3K,https://m.media-amazon.com/images/I/61nhwlM-6CL._AC_UL320_.jpg,"Tampax Cotton Protection, Super, 18 Tampons avec applicateur Sans Plastique, Flux Moyens à Abondants, Coeur de Tampon en Coton Biologique, Sans parfum ni colorant",4.4,Always,Tampons,25.0,4.5,18.0,0.0,10.988660993716751,46.41412128579916,37.83185311255287,50.510270657826474,36.67599334214497,0.0,0.25,445.0,171.0,22.0,45.0,77.0,34.0,430.0
https://www.amazon.fr/dp/B09VR4LCJR,https://m.media-amazon.com/images/I/81WjdwNffWL._AC_UL320_.jpg,"Tampax Compak - 28 Tampons Avec Applicateur, Lite, Flux Légers - Sans Parfum et Sans Colorant, Testé sous Controle Gynécologique, Protection Et Confort Pendant Vos Règles",4.8,Tampax,Tampons,81.0,3.8,28.0,0.0,7.0897305368159,2.6923658033169198,5.9157449467552,35.43356740174836,7.969361582927561,0.0,0.1357142857142857,445.0,418.5,418.5,485.5,388.0,387.5,430.0
https://www.amazon.fr/dp/B09288Q37D,https://m.media-amazon.com/images/I/71zbmjD-x8S._AC_UL320_.jpg,Love & Green Tampons écologiques 100% Coton BIO - Normal avec Applicateur x 16 tampons - Certifiés GOTS par ECOCERT,4.2,Green,Tampons,166.0,4.53,16.0,0.0,12.05382087736935,25.6137529893456,7.60888496302852,45.03134271836405,7.969361582927561,1.13898718189332,0.283125,445.0,144.0,54.0,350.0,108.5,387.5,241.0
https://www.amazon.fr/dp/B07WJJGLKS,https://m.media-amazon.com/images/I/61XN0Se4BAL._AC_UL320_.jpg,"Tampax Cotton Protection, Super, 16 Tampons Avec Applicateur en Plastique Végétal, Flux Moyens à Abondants, Coeur de Tampon En Coton Biologique",4.6,Always,Tampons,328.0,6.9,16.0,60.279480248749586,13.664764311421271,30.160775414729553,32.82690577198331,73.57088514088488,61.75820771178311,8.04592307394763,0.43125,9.5,112.5,42.5,55.5,15.5,9.5,76.5
https://www.amazon.fr/dp/B09Q99LJ66,https://m.media-amazon.com/images/I/81KUFeQviLL._AC_UL320_.jpg,"Tampax Compak Pearl, Régulier, Flux Légers à Moyens, 72 Tampons Avec Applicateur doux Triple Confort, Format Eco, MotionFit, Voile Douceur, Certifié Oeko-Tex",4.6,Always,Tampons,469.0,11.96,72.0,7.09813358641033,7.0897305368159,13.58754951260045,10.140931001547129,35.43356740174836,7.969361582927561,0.94743744586361,0.16611111111111113,190.0,418.5,104.0,223.0,388.0,387.5,258.0
https://www.amazon.fr/dp/B007Q3KYVO,https://m.media-amazon.com/images/I/51ZuQrnARjL._AC_UL320_.jpg,"Beppy Tampon Hygiénique sans Ficelle pour Rapport Sexuel Pendant Reg, Wet, 8 Pièces",4.3,Beppy,Tampons,576.0,14.95,1.0,27.47656626748653,17.079827248189698,15.871985203448292,34.53788985624643,35.43356740174836,7.969361582927561,0.0,14.95,41.0,75.0,87.0,51.0,388.0,387.5,430.0
https://www.amazon.fr/dp/B0013CA9KK,https://m.media-amazon.com/images/I/51nyc5qgP0L._AC_UL320_.jpg,o.b. Tampons Confort Mini 16 Pièces,4.6,o.b.,Tampons,285.0,7.29,16.0,30.8861257577766,9.33568354532526,20.47045546427048,17.406408852418583,39.775984817332024,7.969361582927561,4.12258683840423,0.455625,32.0,222.0,69.0,105.0,174.0,387.5,132.0
https://www.amazon.fr/dp/B09VQW3V3W,https://m.media-amazon.com/images/I/81kBrJMAA1L._AC_UL320_.jpg,"Tampax Compak, Tampons Avec Applicateur Super Plus, 22 Pochettes Individuelles, Flux Abondants, Sans Parfum et Colorant, Testé sous Controle Gynécologique, Protection Et Confort Pendant Vos Règles",4.7,Tampax,Tampons,180.0,4.99,22.0,29.40373229807818,16.86416476056461,47.825225198848145,13.416886206673178,35.43356740174836,43.95244553601759,5.60674490558724,0.22681818181818184,37.0,80.0,20.0,152.0,388.0,26.0,104.0
https://www.amazon.fr/dp/B09VQ2BHMR,https://m.media-amazon.com/images/I/81cpjcmClcL._AC_UL320_.jpg,"Tampax Compak - 24 Tampons Avec Applicateur, Régulier, Flux Légers à Moyens - Sans Parfum et Sans Colorant, Testé sous Controle Gynécologique, Protection Et Confort Pendant Vos Règles",4.7,Tampax,Tampons,25.0,4.99,24.0,0.0,7.0897305368159,2.6923658033169198,5.9157449467552,35.43356740174836,7.969361582927561,0.0,0.20791666666666667,445.0,418.5,418.5,485.5,388.0,387.5,430.0
https://www.amazon.fr/dp/B09VQY7WZ4,https://m.media-amazon.com/images/I/715qWMdSbsL._AC_UL320_.jpg,"Tampax Compak Super Tampons Avec Applicateur X24, Protection Et Confort Pendant Vos Règles",4.6,Tampax,Tampons,54.0,5.19,24.0,0.0,7.0897305368159,6.8743959667900505,5.9157449467552,35.43356740174836,7.969361582927561,0.0,0.21625000000000003,445.0,418.5,216.0,485.5,388.0,387.5,430.0
https://www.amazon.fr/dp/B004JBRQ80,https://m.media-amazon.com/images/I/61Fp8niGjgL._AC_UL320_.jpg,"Organyc, Tampons 100% coton bio certifié SUPER PLUS- 1 boîte de 16 tampons",4.3,Organyc,Tampons,50.0,5.5,1.0,0.0,7.0897305368159,9.08587984279267,5.9157449467552,41.68020182451771,23.82780942024232,5.93040474718399,5.5,445.0,418.5,176.5,485.5,143.5,77.5,98.0
https://www.amazon.fr/dp/B00NAA925Q,https://m.media-amazon.com/images/I/81Yy0i5GzhL._AC_UL320_.jpg,Tampons Tampax Super-Plus 30 pezzi,4.6,Tampax,Tampons,390.0,9.4,30.0,7.31698079518428,9.2180123626466,22.34679125658726,15.352565273166269,35.43356740174836,18.41595342468446,0.0,0.31333333333333335,181.0,233.5,62.0,125.0,388.0,122.0,430.0
https://www.amazon.fr/dp/B09MSFN9CS,https://m.media-amazon.com/images/I/81MXdIGT3jL._AC_UL320_.jpg,"Tampax Compak Cotton Protection, Régulier, 56 Tampons Avec Applicateur en Plastique Végétal, Flux Légers à Moyens, Coeur de Tampon En Coton Biologique",4.6,Always,Tampons,362.0,25.16,56.0,44.45531106351441,14.63261870255123,78.03636608018458,41.93368757420522,81.268142736202,50.2824870717473,0.0,0.4492857142857143,17.0,96.0,4.0,37.0,8.0,19.0,430.0
https://www.amazon.fr/dp/B09T75JY39,https://m.media-amazon.com/images/I/71O1CZJ4ATL._AC_UL320_.jpg,"Jho - Tampons 100% Coton BIO - Avec applicateur compact (Super, 1 boite = 16 tampons)",4.2,JHO.,Tampons,15.0,7.9,16.0,15.75167576718837,7.0897305368159,2.6923658033169198,5.9157449467552,35.43356740174836,7.969361582927561,2.10248613600466,0.49375,88.5,418.5,418.5,485.5,388.0,387.5,184.5
https://www.amazon.fr/dp/B001DX5ZPS,https://m.media-amazon.com/images/I/61PeUYq+NCL._AC_UL320_.jpg,Tampax Super Tampons avec applicateur en carton,4.7,P&G,Tampons,963.0,9.96,20.0,12.71207635466573,6.16534376338013,2.6923658033169198,9.69919640531999,35.43356740174836,12.50667953057899,2.54515437187874,0.49800000000000005,112.0,570.0,418.5,248.0,388.0,185.0,168.0
https://www.amazon.fr/dp/B075FT15H4,https://m.media-amazon.com/images/I/71RJNPMGhVS._AC_UL320_.jpg,"Nett Original Tampon sans Applicateur, Normal, Boite de 32 Tampons",4.6,Nett,Tampons,40.0,,,11.76035305199897,13.931171389686611,50.07727540635617,17.58305605744602,35.43356740174836,7.969361582927561,3.13947285505375,,118.0,107.0,18.0,101.0,388.0,387.5,150.5
https://www.amazon.fr/dp/B00DBWRMP0,https://m.media-amazon.com/images/I/71eH60aGzAL._AC_UL320_.jpg,"Organyc, Tampons 100% coton bio Super sans applicateur,lot de 4 boîtes (16 unités X 4)",4.0,Organyc,Tampons,42.0,14.94,64.0,52.25144305089415,8.77843247142072,40.56583591710519,30.106837824849368,81.14364293709804,65.99187414383479,6.19943546745009,0.2334375,14.0,256.0,28.0,62.0,9.0,6.0,91.0
https://www.amazon.fr/dp/B08YG9YWX1,https://m.media-amazon.com/images/I/711Zxb+djHL._AC_UL320_.jpg,Nett Boite de Tampons en Coton Bio sans Applicateur Super 16 Unités,4.3,Nett,Tampons,27.0,,16.0,6.55315699488502,10.9019490800731,2.6923658033169198,5.9157449467552,35.43356740174836,7.969361582927561,0.0,,202.5,173.0,418.5,485.5,388.0,387.5,430.0
https://www.amazon.fr/dp/B0052EFBO4,https://m.media-amazon.com/images/I/61uik4ayplL._AC_UL320_.jpg,Saforelle Florgynal Tampon Probiotique 8 Super,4.5,Saforelle,Tampons,22.0,14.99,,6.96427988395163,7.0897305368159,10.70966089379577,8.67941776197491,35.43356740174836,7.969361582927561,0.0,,194.5,418.5,135.0,296.5,388.0,387.5,430.0
https://www.amazon.fr/dp/B08KH9VGG8,https://m.media-amazon.com/images/I/613hqq3rqjS._AC_UL320_.jpg,ELANEE Lot de 4 tampons doux sans fil (742-V3),4.1,Elanee,Tampons,322.0,6.32,,60.4715080039628,8.189060430080369,73.75761675568704,55.41004266287053,60.93943999603755,40.34547988171616,3.0268328846588597,,8.0,265.0,7.0,21.0,40.0,31.0,156.5
https://www.amazon.fr/dp/B0145NOA2G,https://m.media-amazon.com/images/I/8183vM4Se0L._AC_UL320_.jpg,"Tampons compacts avec applicateur Veeda 100% coton naturel, sans BPA, sans chlore, sans toxines ni pesticides, super, 16 unités",4.0,Veeda,Tampons,43.0,5.99,16.0,5.77044530182066,8.76817335450075,29.264165650001452,5.9157449467552,35.43356740174836,16.20793545659124,0.0,0.374375,220.0,257.0,47.0,485.5,388.0,142.5,430.0
https://www.amazon.fr/dp/B07DLCQ9FZ,https://m.media-amazon.com/images/I/61gTpLtbt9L._AC_UL320_.jpg,MYLILY® Tampons bio | 100% coton bio | 0% chimie | différentes tailles | 16 tampons | protection fiable | insertion facile | Mini |1x 16,4.4,MYLILY,Tampons,160.0,4.99,16.0,34.3786209099442,9.58964806181177,71.95167446913821,44.28570900580371,45.100453001701105,100.0,5.73594318681016,0.311875,27.0,213.0,8.0,32.0,106.0,1.0,103.0
https://www.amazon.fr/dp/B004JBVCHG,https://m.media-amazon.com/images/I/61-onZl56JL._AC_UL320_.jpg,"Organyc, Tampons 100% coton bio certifié RÉGULIER - 1 boîte de 16 tampons",4.5,Organyc,Tampons,423.0,4.72,16.0,14.43796455221171,11.289284754408492,29.00897786690111,21.67185752603375,43.55315730548602,7.969361582927561,3.85427185676133,0.295,101.0,156.0,48.0,86.0,119.0,387.5,140.0
https://www.amazon.fr/dp/B08YP4JKMH,https://m.media-amazon.com/images/I/710IJ7Lo4aS._AC_UL320_.jpg,"Tampon o.b., ProComfort Normal, pour jours moyens à forts, confort ultime* et protection fiable, 64 pièces",4.8,o.b.,Tampons,643.0,9.74,64.0,23.63363253807012,18.874223626153,50.62867141378724,30.032304621003732,43.02844105984657,41.71154565778212,7.210390707686109,0.1521875,51.0,65.0,17.0,63.0,126.0,28.0,84.0
https://www.amazon.fr/dp/B072NBV7SF,https://m.media-amazon.com/images/I/617wwFsWq8S._AC_UL320_.jpg,"TAMPAX&GO MINI, Lot de 18 tampons",4.7,S-LINE,Tampons,390.0,11.57,18.0,18.2924519879607,9.2180123626466,2.6923658033169198,17.53029304079959,35.43356740174836,13.19265750380601,1.9532970214296401,0.6427777777777778,76.0,233.5,418.5,102.0,388.0,171.0,192.0
https://www.amazon.fr/dp/B08NZ2V6KB,https://m.media-amazon.com/images/I/41s7ZxLtUeS._AC_UL320_.jpg,NETT - Procomfort Tampons Digitaux 24 Tampons - Lot De 4 - Offre Special,5.0,Beauté,Tampons,1.0,34.99,4.0,,,,,,,,8.7475,,,,,,,
https://www.amazon.fr/dp/B08KH6FJ6R,https://m.media-amazon.com/images/I/51HEkx1t0eS._AC_UL320_.jpg,ELANEE Lot de 50 tampons doux et souples (742-V2),3.9,Elanee,Tampons,5.0,27.58,,0.0,7.0897305368159,2.6923658033169198,8.33389321823479,35.43356740174836,7.969361582927561,0.0,,445.0,418.5,418.5,310.0,388.0,387.5,430.0
https://www.amazon.fr/dp/B08YP4PPKM,https://m.media-amazon.com/images/I/71WWUoO7jfL._AC_UL320_.jpg,o.b. ExtraProtect Super Lot de 42 tampons pour les jours forts avec technologie Dynamic Fit et ailettes de protection supplémentaires pour une protection ultime contre les fuites,4.8,o.b.,Tampons,1179.0,10.09,42.0,27.78462316558737,39.41645664209337,29.939462639615687,23.06717937832078,38.90589043236557,47.63799346985934,12.362025446936201,0.24023809523809522,40.0,23.0,45.0,80.0,189.0,22.0,53.0
https://www.amazon.fr/dp/B09VT1RV9R,https://m.media-amazon.com/images/I/71qOWINHgTL._AC_UL320_.jpg,"o.b.® ProComfort® Super Tampons pour les jours menstruels plus sévères, avec technologie Dynamic Fit™ et surface SilkTouch® pour un confort ultime* et une protection fiable, 54 pièces",4.7,o.b.,Tampons,149.0,13.9,,8.71604417905678,7.0897305368159,12.72629599704405,11.10399730492548,35.43356740174836,7.969361582927561,0.0,,162.0,418.5,113.0,204.0,388.0,387.5,430.0
https://www.amazon.fr/dp/B09FPX4J56,https://m.media-amazon.com/images/I/61NvEJOO6zL._AC_UL320_.jpg,"Jho - Tampons 100% Coton BIO - Sans applicateur (Mini, 1 boite = 16 tampons)",4.6,JHO.,Tampons,8.0,6.9,16.0,9.93820091012966,12.87115677546449,2.6923658033169198,5.9157449467552,35.43356740174836,7.969361582927561,0.0,0.43125,139.0,124.0,418.5,485.5,388.0,387.5,430.0
https://www.amazon.fr/dp/B00DBWRIZY,https://m.media-amazon.com/images/I/81rnvW6FVjL._AC_UL320_.jpg,"Organyc Tampons 100% coton bio Regulier sans applicateur,lot de 4 boîtes (16 unités X 4)",4.3,Organyc,Tampons,60.0,12.19,64.0,26.55938860657957,7.0897305368159,8.80741170698121,10.13162722052798,41.40813099898044,23.13709811831134,7.09013404686923,0.19046875,43.0,418.5,181.0,224.5,147.5,81.5,85.0
https://www.amazon.fr/dp/B07JLV25KJ,https://m.media-amazon.com/images/I/51McrVpVlNL._AC_UL320_.jpg,Saforelle Coton Protect 14 Tampons Super avec Applicateur,5.0,Saforelle,Tampons,5.0,14.09,,,,,,,,,,,,,,,,
https://www.amazon.fr/dp/B00DPXXM5E,https://m.media-amazon.com/images/I/71s8AU2-ACL._AC_UL320_.jpg,Beppy Soft Comfort Tampon avec Lubrifiant Revêtement 4 Pièces,4.4,Beppy,Tampons,184.0,9.95,4.0,20.91472308203669,14.38986040301593,9.11291981046743,15.045417768801991,40.138357298198414,13.941430709177242,1.11665364290844,2.4875,58.0,102.0,175.0,129.0,167.0,163.0,243.5
https://www.amazon.fr/dp/B008ISZH3G,https://m.media-amazon.com/images/I/51n0blckE2L._AC_UL320_.jpg,Saforelle Florgynal Tampon 22 Normal,4.3,Saforelle,Tampons,115.0,,22.0,0.0,7.0897305368159,7.98061770829295,11.38454628119998,35.43356740174836,7.969361582927561,0.0,,445.0,418.5,196.0,188.0,388.0,387.5,430.0
https://www.amazon.fr/dp/B08YYQNPXX,https://m.media-amazon.com/images/I/71EjUBTKjNS._AC_UL320_.jpg,o.b. Organic Super Lot de 16 tampons bio pour les jours forts en 100% coton bio pour une protection fiable et naturelle,4.4,o.b.,Tampons,142.0,8.92,,26.399930992518478,9.64936976996068,60.09883760988522,16.392172204629958,70.07594575541343,51.94298905179442,5.87297183737014,,45.0,212.0,12.0,114.0,22.0,17.0,100.0
https://www.amazon.fr/dp/B0B5BDBX8G,https://m.media-amazon.com/images/I/51nAMbWca4L._AC_UL320_.jpg,Beppy Cup - Coupe Menstuelle | Cup Menstruelle | 2 coupes menstruelles (Ocean (Bleu/Transparent)),4.4,Beppy,Tampons,95.0,49.95,1.0,4.78413529779807,46.05329730918796,2.6923658033169198,30.596430320304542,35.43356740174836,21.63016244350434,5.10857551161308,49.95,242.5,15.5,418.5,60.5,388.0,94.5,113.5
https://www.amazon.fr/dp/B00CE6GXNG,https://m.media-amazon.com/images/I/61zQlflAYFL._AC_UL320_.jpg,"Masmi - Tampons avec Applicateurs - 100% Coton Bio - Hautement Absorbant - Certifié GOTS - Compostable & Biodégradable à plus de 95% - Flux Normal, 1 boîte de 14 tampons",3.2,Masmi,Tampons,56.0,5.99,14.0,16.2029550314886,7.0897305368159,10.98253436440224,12.34565113848395,35.43356740174836,7.969361582927561,0.0,0.4278571428571429,86.0,418.5,132.0,170.0,388.0,387.5,430.0
https://www.amazon.fr/dp/B071VD5LF7,https://m.media-amazon.com/images/I/71pg1yPKr3L._AC_UL320_.jpg,"Mini tampons o.b. ProComfort, paquet de 1 x 32 unités (32 unités)",3.7,o.b.,Tampons,53.0,10.2,32.0,5.47419068097048,7.0897305368159,2.6923658033169198,5.9157449467552,35.43356740174836,31.416178231272042,1.4613568972211899,0.31875,225.5,418.5,418.5,485.5,388.0,49.0,216.0
https://www.amazon.fr/dp/B08NB4KTVM,https://m.media-amazon.com/images/I/71pkMWPMj0L._AC_UL320_.jpg,"MQUPIN Serviettes Hygiéniques Réutilisables Lavables, 8 pcs Tampons Doublure Serviette Hygienique Lavable en Coton Biologique, Serviettes Hygieniques Bio Anti-fuite Convient pour Toutes Les Femmes",3.8,MQUPIN,Serviettes,808.0,19.99,8.0,9.78365370498684,20.369944573525682,26.469735823169238,24.03407903631653,53.77393099833942,31.2498739139967,3.4823801739332203,2.49875,142.0,56.0,52.0,76.0,64.0,51.0,143.0
https://www.amazon.fr/dp/B004NAGK52,https://m.media-amazon.com/images/I/812H4Pbw21L._AC_UL320_.jpg,"Tampax Classique - 20 Tampons Avec Applicateur En Carton, Régulier, Flux Légers à Moyens - Sans Parfum ni Colorant, Protection contre les Fuites, Sensation De Fraîcheur",4.7,Always,Tampons,600.0,7.99,20.0,20.47617595830351,11.060318440436,21.026315520455093,12.0099986024012,35.43356740174836,32.33121459124943,1.8220654406139398,0.3995,59.0,169.0,66.0,174.0,388.0,45.0,200.0
https://www.amazon.fr/dp/B07Q843TZ7,https://m.media-amazon.com/images/I/61p7JcB4u6L._AC_UL320_.jpg,Coupe Menstruelle Femme Essentials - Coupelle Menstruelle discrète et hygiénique- en Silicone médical avec Pochette en Satin et Instructions en français - Cup Menstruelle │ Taille: S │Couleur: Mauve,4.2,Essentials,Tampons,346.0,11.99,1.0,29.865271792195408,35.32208211919764,2.6923658033169198,43.69271092956727,69.02469563029688,34.61886987991014,31.890610659673293,11.99,34.5,31.5,418.5,33.5,23.5,38.5,18.5
https://www.amazon.fr/dp/B0CH8DF79L,https://m.media-amazon.com/images/I/61sxgfxgBEL._AC_UL320_.jpg,"FONCBIEN Culotte Menstruelle Absorbante, Femmes Taille Haute sous-vêtements Anti-fuites Culotte de Règles Réutilisable Culotte Menstruelle Grande Taille 3",,FONCBIEN,Tampons,,8.99,,,,,,,,,,,,,,,,
https://www.amazon.fr/dp/B0C7MCTB5K,https://m.media-amazon.com/images/I/61tlkiFd3DL._AC_UL320_.jpg,"Coupe menstruelle,Cup Menstruelle,Organi Cup,Silicone,douce et flexible,souple et réutilisable(Violette-S)",3.8,Asfacuputure,Tampons,40.0,7.99,1.0,17.64052957799846,17.35189181612197,4.94879007012831,37.41748494562041,75.11613216775208,16.3646008003143,4.709209282580621,7.99,77.5,71.5,245.5,47.5,13.5,140.5,120.5
https://www.amazon.fr/dp/B07KW8LGYM,https://m.media-amazon.com/images/I/61eLy798wIL._AC_UL320_.jpg,La Cup Luneale - cup menstruelle - design ergonomique exclusif créé avec des sages-femmes - fabrication française - 100% silicone médical platine - S (flux faible/moyen),4.3,Luneale,Tampons,103.0,25.9,1.0,18.8067367871891,16.66274502852736,2.6923658033169198,27.372384498156183,77.73952807571885,7.969361582927561,11.29619906753916,25.9,70.0,81.0,418.5,66.0,10.0,387.5,54.0
https://www.amazon.fr/dp/B00LWE6C0A,https://m.media-amazon.com/images/I/81ebukZkugL._AC_UL320_.jpg,Flex Plant Plus Disques menstruels jetables à base de plantes | Alternative aux tampons et aux tasses | Capacité de 5 super tampons | Disque menstruel fabriqué avec des polymères végétaux durables de,4.5,Company,Tampons,590.0,,12.0,27.373348569979672,70.7861669817055,2.6923658033169198,56.155796339442254,43.13064838143019,32.3952661890428,10.96113582739357,,42.0,6.0,418.5,18.0,125.0,44.0,55.0
https://www.amazon.fr/dp/B00BVZSZMS,https://m.media-amazon.com/images/I/91sccosjfWL._AC_UL320_.jpg,Gynotex sécher Soft-Tampons (sécher) - 30 pièces,3.7,Gynotex,Tampons,40.0,19.96,30.0,0.0,10.51045096325125,2.6923658033169198,10.58266939103152,35.43356740174836,7.969361582927561,1.56973642752687,0.6653333333333333,445.0,184.0,418.5,213.0,388.0,387.5,214.0
https://www.amazon.fr/dp/B01LFBZKD4,https://m.media-amazon.com/images/I/61xYgxA7laL._AC_UL320_.jpg,Lot de 6 tampons absorbants intérieurs Tampax Regular pour femme,,Tampax,Tampons,,54.99,6.0,,,,,,,,9.165000000000001,,,,,,,
https://www.amazon.fr/dp/B07YQFH15Y,https://m.media-amazon.com/images/I/81mY2rB96VL._AC_UL320_.jpg,"Nana Maxi Goodnight Serviettes Hygiéniques pour la Nuit, 12 Serviettes",4.7,Nana,Serviettes,810.0,2.06,12.0,22.820110187405877,25.10623440757379,67.74328510494811,12.38419325072982,35.43356740174836,21.93251993928799,0.0,0.17166666666666666,53.0,45.0,10.0,168.5,388.0,91.0,430.0
https://www.amazon.fr/dp/B0B28P878G,https://m.media-amazon.com/images/I/61XUadA-7QL._AC_UL320_.jpg,"Lot de 200 sacs d'élimination de serviettes hygiéniques, sacs d'élimination de tampons féminins noirs opaques pour tampons, serviettes hygiéniques, doublures hygiéniques",4.7,Icecode,Tampons,18.0,19.98,200.0,0.0,7.0897305368159,2.6923658033169198,5.9157449467552,35.43356740174836,7.969361582927561,0.0,0.0999,445.0,418.5,418.5,485.5,388.0,387.5,430.0
https://www.amazon.fr/dp/B099P53C5J,https://m.media-amazon.com/images/I/71wgjS8DPFL._AC_UL320_.jpg,Ecoblossom Lot de 2 disques menstruels réutilisables – Lot de 2 coupes menstruelles – Disque de menstruation souple pour femme conçu avec une coupe menstruelle souple en silicone de qualité médicale,3.9,EcoBlossom,Tampons,1789.0,51.87,2.0,61.223955523034356,86.8023654420857,1.5736172472753802,71.86157756765854,61.666702535048834,7.969361582927561,52.92335592620303,25.935,7.0,2.0,580.5,8.0,38.0,387.5,6.0
https://www.amazon.fr/dp/B01HQVLX7O,https://m.media-amazon.com/images/I/81Mu9N2FLvL._AC_UL320_.jpg,"Tampax Tampons avec Applicateur Super Plus, 22 tampons",4.7,Tampax,Tampons,354.0,12.36,22.0,14.87467389252955,9.25302021850159,6.973305540024639,8.12929390068792,35.43356740174836,34.51542806925144,0.0,0.5618181818181818,98.0,231.0,215.0,324.0,388.0,40.0,430.0
https://www.amazon.fr/dp/B09T75Y3HN,https://m.media-amazon.com/images/I/81YcyC5O79L._AC_UL320_.jpg,"Always Maxi Serviettes Hygiéniques, Taille 3, Night, 16 Serviettes Avec Ailettes, Flux Très Abondants Nuit, Cœur Ultra Absorbant et Barrières Anti-Fuites",4.5,Always,Serviettes,262.0,2.45,16.0,19.594271055809028,5.9498578995684195,26.753133914106908,8.248455082763941,35.43356740174836,30.34945062637655,2.09230732520642,0.153125,67.0,573.0,50.0,314.0,388.0,54.0,186.0
https://www.amazon.fr/dp/B094G1XS16,https://m.media-amazon.com/images/I/61RXCyNVd0S._AC_UL320_.jpg,Sadocom Lot de 100 sacs jetables pour tampons hygiéniques féminines hermétiques et anti-odeurs,4.6,Sadocom,Tampons,86.0,13.99,,0.0,9.93418937611736,2.6923658033169198,7.8561073314279595,51.93234661248272,7.969361582927561,0.0,,445.0,201.0,418.5,335.0,68.5,387.5,430.0
https://www.amazon.fr/dp/B08LNXYQ8Y,https://m.media-amazon.com/images/I/713+Zx5fsGL._AC_UL320_.jpg,Saalt Coupe menstruelle pour adolescent – Coupe réutilisable – À porter pendant 12 heures – Alternative au tampon et au tampon (rose sauvage),4.5,saalt,Tampons,432.0,28.81,1.0,7.19400516794426,26.96859497328902,2.6923658033169198,26.61330551828614,47.57081254828713,7.969361582927561,33.60819333146406,28.81,184.0,43.0,418.5,68.0,90.0,387.5,16.0
https://www.amazon.fr/dp/B01GVVHXJ2,https://m.media-amazon.com/images/I/71qBUNJWLpL._AC_UL320_.jpg,Gyno-Canestest Tampon vaginal,4.0,PHARMANUTRA,Tampons,334.0,19.44,1.0,18.77878315142296,7.0897305368159,2.6923658033169198,7.406162143171651,39.65787526812043,7.969361582927561,0.0,19.44,71.0,418.5,418.5,362.0,178.0,387.5,430.0
